target_dims,generated_text,corr_score
"Occupational, Social",I am very self-aware of my mental health issues.,0.34922221302986145
"Occupational, Social","I was told that I was a ""good person"" in all parts of my life, but I've struggled to overcome those characteristics.",0.3489168882369995
"Occupational, Social",People described me as a loving person who wanted to share their time with others.,0.34550002217292786
"Occupational, Social",I have been around people all my life and sometimes I feel I am alone.,0.3432750403881073
"Occupational, Social","I think I am happy and happy, but I lack companionship.",0.33583757281303406
"Occupational, Social","I think I am a good person, willing to share my time with others.",0.33255428075790405
"Occupational, Social",I feel as if I am doing poorly in my work or school and in my personal life.,0.332512766122818
"Occupational, Social",People describe me as a person that loves others but I do not like people around me,0.31627851724624634
"Occupational, Social",People would describe me as being honest and loving and understanding.,0.3109123706817627
"Occupational, Social",I can't express my feelings or experiences with others.,0.3106766641139984
"Occupational, Social",I feel self-loathing but I struggle with social relationships.,0.305277943611145
"Occupational, Social",I have a feeling that I can feel the pain of being alone.,0.29944565892219543
"Occupational, Social",I feel inferior to most of the people I knew.,0.28378909826278687
"Occupational, Social",I am feeling unappreciated and cheated on many important things in life.,0.2835291624069214
"Occupational, Social",I am grateful to have a positive influence on others.,0.27340933680534363
"Occupational, Social",I have been around people that have been around me and that do not have me,0.27005666494369507
"Occupational, Social","My personality describes myself, so I am usually comfortable in situations.",0.26989683508872986
"Occupational, Social",I am happy in a job that I have the pride to go on.,0.26415565609931946
"Occupational, Social",My mental health score has improved in the past few years.,0.2578648328781128
"Occupational, Social",My mood swings have been better because of my mental health.,0.25623682141304016
"Occupational, Social",The survey asked participants to describe the personal behaviors and abilities that they find important in their life.,0.25583598017692566
"Occupational, Social","I am good at fulfilling tasks, but also I am not able to keep up with my work and study.",0.25264620780944824
"Occupational, Social",How have you been treating me for the last 3 years?,0.24808093905448914
"Occupational, Social",I am a self-reporting self-porter who knows what I like and what I don't.,0.24395371973514557
"Occupational, Social",I am grateful to have someone around me to talk to.,0.23532243072986603
"Occupational, Social",My family has been close to me for over 8 years.,0.2251686155796051
"Occupational, Social",I've been very close to people but haven't shown any significant change since the survey.,0.21074531972408295
"Occupational, Social","If I am having self-harm, how would you describe this?",0.20275411009788513
"Occupational, Social","My physical health has been poor, but I can't move forward and I have chronic anxiety",0.19204175472259521
"Occupational, Social",I am having difficulty in concentrating and keeping up with work.,0.19019685685634613
"Occupational, Spiritual",I do everything I can to have a purposeful and meaningful life.,0.43177273869514465
"Occupational, Spiritual","Personal feelings, behaviors, or tendencies make you feel great in your life.",0.4244195222854614
"Occupational, Spiritual",You perform tasks or have goals in life that make you feel good.,0.41940557956695557
"Occupational, Spiritual",I feel that I work hard and can do my best in life.,0.41317933797836304
"Occupational, Spiritual",I take time to reflect on how I have been doing in my life.,0.41241493821144104
"Occupational, Spiritual",I am very good at my work and I am able to focus on my mental health.,0.40679848194122314
"Occupational, Spiritual",To what extent do you engage in meaningful work in your life?,0.39727360010147095
"Occupational, Spiritual",Your thoughts and feelings are important to you and your goals are important to you.,0.396896094083786
"Occupational, Spiritual","My personal feelings, behaviors, or tendencies are self-reported in this self-report.",0.3902517855167389
"Occupational, Spiritual",I am strong in my work and are productive in my life.,0.38918596506118774
"Occupational, Spiritual",My ability to maintain a sense of purpose in my life.,0.3889094591140747
"Occupational, Spiritual",To what extent do you feel a sense of purpose in your life?,0.38528183102607727
"Occupational, Spiritual",To what extent do you experience self-development and development.,0.3821697533130646
"Occupational, Spiritual",My thoughts and feelings help to make a life meaningful.,0.3773101568222046
"Occupational, Spiritual",My self-report measures all the following elements of my personality:,0.3730025589466095
"Occupational, Spiritual","I enjoy my work, work for my health and work for my family.",0.37034347653388977
"Occupational, Spiritual",Your occupation contributes to your sense of direction in life.,0.3703429400920868
"Occupational, Spiritual",I find myself at the forefront of activities I take time to explore.,0.36748191714286804
"Occupational, Spiritual",To what extent do you follow a clear and meaningful lifestyle?,0.3595428466796875
"Occupational, Spiritual",Personal opinions and feelings are important to self-report mental health.,0.3537431061267853
"Occupational, Spiritual",I am self-reporting for my physical and spiritual self-reporting self-report.,0.3492823541164398
"Occupational, Spiritual",I believe that people who are successful and healthy often have positive impact on their mental and physical health.,0.3441695272922516
"Occupational, Spiritual",To what extent do you take ownership in your life?,0.3363220989704132
"Occupational, Spiritual","You are not good at your job or in your religion, but you are capable of helping others.",0.3041990399360657
"Occupational, Spiritual","The best way to help you determine what is most important to you is to have a clear, specific focus.",0.3033822476863861
"Occupational, Spiritual",I want to make a positive impact on the world.,0.292114794254303
"Occupational, Spiritual",Do you feel like you work hard in the long run?,0.27393925189971924
"Occupational, Spiritual",I am happy in my work but have trouble concentrating.,0.2696186602115631
"Occupational, Spiritual",A self-reporting self-reporting self-reporting self-reporting self-reporting a self-report,0.2425180971622467
"Occupational, Spiritual",You should not include a single personality type in your self-report.,0.24061548709869385
"Physical, Social","My personal health has improved over the past few years, how do you describe your physical health?",0.46471890807151794
"Physical, Social",I have a feeling that my physical health is not good.,0.461742639541626
"Physical, Social",My mental health has improved dramatically in the past year.,0.44959065318107605
"Physical, Social",My mental health was not at its best in the past two years.,0.4456401467323303
"Physical, Social",My physical health is improved by a change in my lifestyle.,0.4360803961753845
"Physical, Social",I have been healthy for the past year and the past three years.,0.42689263820648193
"Physical, Social",I have been taking care of my mental health over the past few months.,0.415469229221344
"Physical, Social","I am healthy and happy, but I think my past health was good.",0.41493213176727295
"Physical, Social","Compared to people I know, how is your mental health?",0.41375279426574707
"Physical, Social",You described how well your mental health was during a recent clinical study.,0.40802860260009766
"Physical, Social","I am healthy, but I have trouble keeping up with my physical health",0.3975381553173065
"Physical, Social","I was healthy for the past year, but I haven't been healthy in the past year.",0.39535319805145264
"Physical, Social","I have been sick, injured, or injured in the past few years.",0.39324086904525757
"Physical, Social",How does your mental health vary from person to person?,0.38551077246665955
"Physical, Social",I am physically healthy enough to function at school or university level.,0.37340685725212097
"Physical, Social","I am feeling depressed and need to take care of myself, but I have not.",0.3617473542690277
"Physical, Social",I am generally a good person but frequently struggle with depression.,0.36110803484916687
"Physical, Social",I have been at a mental health center for two months now.,0.34432169795036316
"Physical, Social",I am having difficulty focusing on my physical and social features.,0.34074535965919495
"Physical, Social","I have a weak immune system, and I feel a bit more emotional than others.",0.34043702483177185
"Physical, Social","Compared to people who have the same age and sex, how is your health?",0.3378114402294159
"Physical, Social",I don't want to focus on physical and social issues,0.313285768032074
"Physical, Social","I am well rested, I am feeling well, I like most parts of my personality.",0.2956770658493042
"Physical, Social",I am happy to be alive despite the loss of physical energy.,0.295355886220932
"Physical, Social",I am very healthy and I am having trouble losing weight.,0.29389408230781555
"Physical, Social",A self-report that describes the physical and social aspects of your personality,0.2892358899116516
"Physical, Social","I feel like I am going to fall into a sleepy, sleazy trance or something.",0.25514230132102966
"Physical, Social",I can't stand stressful situations without showing my feelings.,0.24950063228607178
"Physical, Social","I am not sure what the disease is, but I do not know the symptoms.",0.14350625872612
"Physical, Social",I want to know how often my roommate reported legs twitching or jerking while asleep?,0.12405858933925629
"Physical, Spiritual",My physical health is great and I'm happy to live to see it improve.,0.571118175983429
"Physical, Spiritual","I am a healthy person, my physical health is excellent.",0.5688644647598267
"Physical, Spiritual",My body is able to take care of my physical health well.,0.5672821998596191
"Physical, Spiritual",I have a strong immune system and feel good about my physical health.,0.5472986102104187
"Physical, Spiritual",I am satisfied with my physical health and believe that my body needs improvement.,0.5446431636810303
"Physical, Spiritual",My physical health has improved greatly over the past year.,0.5386872887611389
"Physical, Spiritual","I have physical health, but I expect it to improve.",0.5369513630867004
"Physical, Spiritual",My physical health has been in the same position for a while now.,0.5344021320343018
"Physical, Spiritual",I am happy about my physical health and feel it is great.,0.526910126209259
"Physical, Spiritual",My physical health is not enough to support my physical health.,0.521499752998352
"Physical, Spiritual",I feel like a well-rounded person in my physical health.,0.5136674642562866
"Physical, Spiritual",I want to improve my physical health by taking good care of my body.,0.49844232201576233
"Physical, Spiritual",I like the way I have a lot of health and well-being.,0.4888496994972229
"Physical, Spiritual",I think I will recover from physical illness very well.,0.4855327606201172
"Physical, Spiritual",I have been physically and spiritually healthy for 10 years now.,0.4706191122531891
"Physical, Spiritual",I enjoy being healthy and taking care of my body.,0.46677133440971375
"Physical, Spiritual",My body is able to cope with the stresses of life.,0.46586042642593384
"Physical, Spiritual",I worry about my mental health more than I worry about my physical health,0.46069180965423584
"Physical, Spiritual",My physical health does not seem to be working right.,0.4554547667503357
"Physical, Spiritual",I take good care of my body and the heart.,0.4538698196411133
"Physical, Spiritual",I don't know how you feel about physical illness.,0.4423452913761139
"Physical, Spiritual",I need to keep my body strong enough to take good care of it.,0.41316908597946167
"Physical, Spiritual",I am unable to care for myself in the same way I have other body parts.,0.40519610047340393
"Physical, Spiritual",I will be able to communicate my mental health to others.,0.40164950489997864
"Physical, Spiritual",I know I should have a stronger immune system to avoid catching illnesses.,0.3811069428920746
"Physical, Spiritual",My body seems to be able to manage my emotions effectively.,0.3526715934276581
"Physical, Spiritual",I've suffered from mental health disorders and want to change them.,0.2951870858669281
"Physical, Spiritual",I think I can control my emotions during stressful situations.,0.2722565829753876
"Physical, Spiritual",I'm living my own life and I'm an apologist.,0.24340496957302094
"Physical, Spiritual",I have been feeling bad since my first bad fall.,0.21626000106334686
"Social, Spiritual",I have not experienced good interpersonal relationships with others in the past.,0.5434913039207458
"Social, Spiritual",I have not experienced much social or spiritual support with others.,0.5006381273269653
"Social, Spiritual",I have not experienced many happy or peaceful experiences with others.,0.4992660582065582
"Social, Spiritual",I have not experienced much physical and emotional health with people.,0.47865721583366394
"Social, Spiritual",I have not felt confident among strangers in my own life.,0.47446122765541077
"Social, Spiritual",I have not lived in a secure and loving relationship with anyone in the past.,0.47233161330223083
"Social, Spiritual",I have not been physically present in a social setting for many years.,0.4696328639984131
"Social, Spiritual",I have not always felt confident and safe among strangers.,0.4566255211830139
"Social, Spiritual",I have not been well-balanced and emotionally stable in the past.,0.4545103907585144
"Social, Spiritual",I have not enjoyed many warm and safe relationships with others.,0.4399799406528473
"Social, Spiritual",I have not always felt sure of myself among strangers.,0.4375598132610321
"Social, Spiritual",I have a feeling that I am socially and spiritually vulnerable in the past.,0.43396925926208496
"Social, Spiritual",I have been feeling isolated in society and in the community.,0.43376025557518005
"Social, Spiritual",I have never experienced any close and secure relationships with others.,0.43114298582077026
"Social, Spiritual",I have not found friendships with people I could trust.,0.4261634349822998
"Social, Spiritual","I have not had people, family, friends, or social support.",0.42609113454818726
"Social, Spiritual",I have been unhappy with myself and have not felt positive about myself.,0.42456111311912537
"Social, Spiritual",I have been a rough person and have not always had a close and secure relationship with people.,0.421405553817749
"Social, Spiritual",I have not lived with any close and close friends.,0.4206729829311371
"Social, Spiritual",I have no specific social or spiritual concerns with friends.,0.4166646897792816
"Social, Spiritual",I have found that I am less open and trusting than I used to be.,0.4013121426105499
"Social, Spiritual","My personal feelings, behaviors, and tendencies have not been consistent with my goals and self-worth.",0.3997940421104431
"Social, Spiritual",I have not learned to accept people and to enjoy life.,0.39714014530181885
"Social, Spiritual",I have been affected by a variety of emotional issues.,0.37082934379577637
"Social, Spiritual","My personal thoughts, behaviors, or tendencies are not accounted for in this self-report.",0.3232989013195038
"Social, Spiritual",I have experienced very poor social skills and have not received the support I need to be a healthy person.,0.31898394227027893
"Social, Spiritual",I have been close to someone in the past and have enjoyed spending time with them in the past.,0.3147020637989044
"Social, Spiritual",My self-report is a self-port for social and spiritual,0.3005297780036926
"Social, Spiritual","I have a strong immune system, feeling good in some things.",0.27246421575546265
"Social, Spiritual",I have been at the onset of psychosis in the past.,0.27139726281166077
